sample_name,annual_precpt,annual_temp,bulk_elect_conductivity,collection_date,collection_time,cur_land_use,cur_vegetation,depth,ecoregion,elev,env_broad_scale,env_local_scale,env_medium,geo_loc_name,growth_facil,infiltration_1,infiltration_2,infiltration_notes,lat_lon,misc_param,other,other_treatment,previous_land_use,samp_store_temp,sample_collection_dev,sampling_set,shipped_sample_size,soil_type,soil_type_meth,storage_condt,temp,water_content,watering_regm,weather,agrochem_addition,chem_administration,crop_rotation,drainage_class,extreme_event,fao_class,fire,flooding,link_climate_info,neon_plot_id,previous_land_use_meth,season_precpt,season_temp,slope_aspect,slope_gradient,tillage
61258_4_B,2050 mm,9.5 C,0.000 mS/cm,2024-08-25,11:00:00 hh:mm:ss,conifers,Douglas-fir,0-30 cm,Pacific Northwest,497 m,____mediterranean woodland biome [ENVO:01000208],__hillside [ENVO:01000333],forest soil [ENVO:00002261],"United States: Oregon, Blue River",field,00:04 mm:ss,00:04 mm:ss,,"44.217, -122.260417",,,,"Clear-cut logging, 1975",4 C,slide hammer corer 7.5X30 cm,4,1 core,Inceptisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,12.5 C,0.140 m3/m3,,,,,,Well,,,,,,,https://andlter.forestry.oregonstate.edu/data/place.aspx?domain=place&dbcode=HF004&placeid=20,,,281 degrees,0.963 percent,
61258_4_C1,2050 mm,9.5 C,0.000 mS/cm,2024-08-25,11:00:00 hh:mm:ss,conifers,Douglas-fir,0-10 cm,Pacific Northwest,497 m,____mediterranean woodland biome [ENVO:01000208],__hillside [ENVO:01000333],forest soil [ENVO:00002261],"United States: Oregon, Blue River",field,00:04 mm:ss,00:04 mm:ss,,"44.217, -122.260417",,,,"Clear-cut logging, 1975",4 C,hand collected 5X10 cm,4,1 core,Inceptisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,12.5 C,0.140 m3/m3,,,,,,Well,,,,,,,https://andlter.forestry.oregonstate.edu/data/place.aspx?domain=place&dbcode=HF004&placeid=20,,,281 degrees,0.963 percent,
61258_4_C2,2050 mm,9.5 C,0.000 mS/cm,2024-08-25,11:00:00 hh:mm:ss,conifers,Douglas-fir,0-10 cm,Pacific Northwest,497 m,____mediterranean woodland biome [ENVO:01000208],__hillside [ENVO:01000333],forest soil [ENVO:00002261],"United States: Oregon, Blue River",field,00:04 mm:ss,00:04 mm:ss,,"44.217, -122.260417",,,,"Clear-cut logging, 1975",4 C,hand collected 5X10 cm,4,1 core,Inceptisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,12.5 C,0.140 m3/m3,,,,,,Well,,,,,,,https://andlter.forestry.oregonstate.edu/data/place.aspx?domain=place&dbcode=HF004&placeid=20,,,281 degrees,0.963 percent,
61258_4_C3,2050 mm,9.5 C,0.000 mS/cm,2024-08-25,11:00:00 hh:mm:ss,conifers,Douglas-fir,0-10 cm,Pacific Northwest,497 m,____mediterranean woodland biome [ENVO:01000208],__hillside [ENVO:01000333],forest soil [ENVO:00002261],"United States: Oregon, Blue River",field,00:04 mm:ss,00:04 mm:ss,,"44.217, -122.260417",,,,"Clear-cut logging, 1975",4 C,hand collected 5X10 cm,4,1 core,Inceptisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,12.5 C,0.140 m3/m3,,,,,,Well,,,,,,,https://andlter.forestry.oregonstate.edu/data/place.aspx?domain=place&dbcode=HF004&placeid=20,,,281 degrees,0.963 percent,
61258_4_C4,2050 mm,9.5 C,0.000 mS/cm,2024-08-25,11:00:00 hh:mm:ss,conifers,Douglas-fir,0-10 cm,Pacific Northwest,497 m,____mediterranean woodland biome [ENVO:01000208],__hillside [ENVO:01000333],forest soil [ENVO:00002261],"United States: Oregon, Blue River",field,00:04 mm:ss,00:04 mm:ss,,"44.217, -122.260417",,,,"Clear-cut logging, 1975",4 C,hand collected 5X10 cm,4,1 core,Inceptisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,12.5 C,0.140 m3/m3,,,,,,Well,,,,,,,https://andlter.forestry.oregonstate.edu/data/place.aspx?domain=place&dbcode=HF004&placeid=20,,,281 degrees,0.963 percent,
61258_5_A,2050 mm,9.5 C,0.003 mS/cm,2024-11-11,10:30:00 HH:MM:SS,conifers,Douglas-fir,0-30 cm,Pacific Northwest,503 m,____mediterranean woodland biome [ENVO:01000208],__hillside [ENVO:01000333],forest soil [ENVO:00002261],"United States: Oregon, Blue River",field,00:09 mm:ss,00:15 mm:ss,,"44.217583, -122.260417",,,,"Clear-cut logging, 1975",4 C,slide hammer corer 7.5X30 cm,5,1 core,Inceptisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,11.7 C,0.179 m3/m3,,,,,,Well,,,,,,,https://andlter.forestry.oregonstate.edu/data/place.aspx?domain=place&dbcode=HF004&placeid=20,,,100 degrees,0.844 percent,
61258_5_B,2050 mm,9.5 C,0.003 mS/cm,2024-11-11,10:30:00 HH:MM:SS,conifers,Douglas-fir,0-30 cm,Pacific Northwest,503 m,____mediterranean woodland biome [ENVO:01000208],__hillside [ENVO:01000333],forest soil [ENVO:00002261],"United States: Oregon, Blue River",field,00:09 mm:ss,00:15 mm:ss,,"44.217583, -122.260417",,,,"Clear-cut logging, 1975",4 C,slide hammer corer 7.5X30 cm,5,1 core,Inceptisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,11.7 C,0.179 m3/m3,,,,,,Well,,,,,,,https://andlter.forestry.oregonstate.edu/data/place.aspx?domain=place&dbcode=HF004&placeid=20,,,100 degrees,0.844 percent,
61258_5_C1,2050 mm,9.5 C,0.003 mS/cm,2024-11-11,10:30:00 HH:MM:SS,conifers,Douglas-fir,0-10 cm,Pacific Northwest,503 m,____mediterranean woodland biome [ENVO:01000208],__hillside [ENVO:01000333],forest soil [ENVO:00002261],"United States: Oregon, Blue River",field,00:09 mm:ss,00:15 mm:ss,,"44.217583, -122.260417",,,,"Clear-cut logging, 1975",4 C,hand collected 5X10 cm,5,1 core,Inceptisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,11.7 C,0.179 m3/m3,,,,,,Well,,,,,,,https://andlter.forestry.oregonstate.edu/data/place.aspx?domain=place&dbcode=HF004&placeid=20,,,100 degrees,0.844 percent,
61258_5_C2,2050 mm,9.5 C,0.003 mS/cm,2024-11-11,10:30:00 HH:MM:SS,conifers,Douglas-fir,0-10 cm,Pacific Northwest,503 m,____mediterranean woodland biome [ENVO:01000208],__hillside [ENVO:01000333],forest soil [ENVO:00002261],"United States: Oregon, Blue River",field,00:09 mm:ss,00:15 mm:ss,,"44.217583, -122.260417",,,,"Clear-cut logging, 1975",4 C,hand collected 5X10 cm,5,1 core,Inceptisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,11.7 C,0.179 m3/m3,,,,,,Well,,,,,,,https://andlter.forestry.oregonstate.edu/data/place.aspx?domain=place&dbcode=HF004&placeid=20,,,100 degrees,0.844 percent,
61258_5_C3,2050 mm,9.5 C,0.003 mS/cm,2024-11-11,10:30:00 HH:MM:SS,conifers,Douglas-fir,0-10 cm,Pacific Northwest,503 m,____mediterranean woodland biome [ENVO:01000208],__hillside [ENVO:01000333],forest soil [ENVO:00002261],"United States: Oregon, Blue River",field,00:09 mm:ss,00:15 mm:ss,,"44.217583, -122.260417",,,,"Clear-cut logging, 1975",4 C,hand collected 5X10 cm,5,1 core,Inceptisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,11.7 C,0.179 m3/m3,,,,,,Well,,,,,,,https://andlter.forestry.oregonstate.edu/data/place.aspx?domain=place&dbcode=HF004&placeid=20,,,100 degrees,0.844 percent,
61258_5_C4,2050 mm,9.5 C,0.003 mS/cm,2024-11-11,10:30:00 HH:MM:SS,conifers,Douglas-fir,0-10 cm,Pacific Northwest,503 m,____mediterranean woodland biome [ENVO:01000208],__hillside [ENVO:01000333],forest soil [ENVO:00002261],"United States: Oregon, Blue River",field,00:09 mm:ss,00:15 mm:ss,,"44.217583, -122.260417",,,,"Clear-cut logging, 1975",4 C,hand collected 5X10 cm,5,1 core,Inceptisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,11.7 C,0.179 m3/m3,,,,,,Well,,,,,,,https://andlter.forestry.oregonstate.edu/data/place.aspx?domain=place&dbcode=HF004&placeid=20,,,100 degrees,0.844 percent,
61258_6_A,2050 mm,9.5 C,0.006 mS/cm,2024-11-11,11:45:00 HH:MM:SS,conifers,Douglas-fir,0-30 cm,Pacific Northwest,497 m,____mediterranean woodland biome [ENVO:01000208],__hillside [ENVO:01000333],forest soil [ENVO:00002261],"United States: Oregon, Blue River",field,00:02 mm:ss,00:02 mm:ss,,"44.217, -122.260417",,,,"Clear-cut logging, 1975",4 C,slide hammer corer 7.5X30 cm,6,1 core,Inceptisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,8.6 C,0.206 m3/m3,,,,,,Well,,,,,,,https://andlter.forestry.oregonstate.edu/data/place.aspx?domain=place&dbcode=HF004&placeid=20,,,281 degrees,0.963 percent,
61258_6_B,2050 mm,9.5 C,0.006 mS/cm,2024-11-11,11:45:00 HH:MM:SS,conifers,Douglas-fir,0-30 cm,Pacific Northwest,497 m,____mediterranean woodland biome [ENVO:01000208],__hillside [ENVO:01000333],forest soil [ENVO:00002261],"United States: Oregon, Blue River",field,00:02 mm:ss,00:02 mm:ss,,"44.217, -122.260417",,,,"Clear-cut logging, 1975",4 C,slide hammer corer 7.5X30 cm,6,1 core,Inceptisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,8.6 C,0.206 m3/m3,,,,,,Well,,,,,,,https://andlter.forestry.oregonstate.edu/data/place.aspx?domain=place&dbcode=HF004&placeid=20,,,281 degrees,0.963 percent,
61258_6_C1,2050 mm,9.5 C,0.006 mS/cm,2024-11-11,11:45:00 HH:MM:SS,conifers,Douglas-fir,0-10 cm,Pacific Northwest,497 m,____mediterranean woodland biome [ENVO:01000208],__hillside [ENVO:01000333],forest soil [ENVO:00002261],"United States: Oregon, Blue River",field,00:02 mm:ss,00:02 mm:ss,,"44.217, -122.260417",,,,"Clear-cut logging, 1975",4 C,hand collected 5X10 cm,6,1 core,Inceptisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,8.6 C,0.206 m3/m3,,,,,,Well,,,,,,,https://andlter.forestry.oregonstate.edu/data/place.aspx?domain=place&dbcode=HF004&placeid=20,,,281 degrees,0.963 percent,
61258_6_C2,2050 mm,9.5 C,0.006 mS/cm,2024-11-11,11:45:00 HH:MM:SS,conifers,Douglas-fir,0-10 cm,Pacific Northwest,497 m,____mediterranean woodland biome [ENVO:01000208],__hillside [ENVO:01000333],forest soil [ENVO:00002261],"United States: Oregon, Blue River",field,00:02 mm:ss,00:02 mm:ss,,"44.217, -122.260417",,,,"Clear-cut logging, 1975",4 C,hand collected 5X10 cm,6,1 core,Inceptisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,8.6 C,0.206 m3/m3,,,,,,Well,,,,,,,https://andlter.forestry.oregonstate.edu/data/place.aspx?domain=place&dbcode=HF004&placeid=20,,,281 degrees,0.963 percent,
61258_6_C3,2050 mm,9.5 C,0.006 mS/cm,2024-11-11,11:45:00 HH:MM:SS,conifers,Douglas-fir,0-10 cm,Pacific Northwest,497 m,____mediterranean woodland biome [ENVO:01000208],__hillside [ENVO:01000333],forest soil [ENVO:00002261],"United States: Oregon, Blue River",field,00:02 mm:ss,00:02 mm:ss,,"44.217, -122.260417",,,,"Clear-cut logging, 1975",4 C,hand collected 5X10 cm,6,1 core,Inceptisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,8.6 C,0.206 m3/m3,,,,,,Well,,,,,,,https://andlter.forestry.oregonstate.edu/data/place.aspx?domain=place&dbcode=HF004&placeid=20,,,281 degrees,0.963 percent,
61258_6_C4,2050 mm,9.5 C,0.006 mS/cm,2024-11-11,11:45:00 HH:MM:SS,conifers,Douglas-fir,0-10 cm,Pacific Northwest,497 m,____mediterranean woodland biome [ENVO:01000208],__hillside [ENVO:01000333],forest soil [ENVO:00002261],"United States: Oregon, Blue River",field,00:02 mm:ss,00:02 mm:ss,,"44.217, -122.260417",,,,"Clear-cut logging, 1975",4 C,hand collected 5X10 cm,6,1 core,Inceptisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,8.6 C,0.206 m3/m3,,,,,,Well,,,,,,,https://andlter.forestry.oregonstate.edu/data/place.aspx?domain=place&dbcode=HF004&placeid=20,,,281 degrees,0.963 percent,
61273_1_A,,,53 mS/cm,2024-07-30,11:22:00 hh:mm:ss,tundra,local native plants,0-30 cm,Tundra,54.5592 m,subpolar biome [ENVO:01001834],__coast [ENVO:01000687],surface soil [ENVO:02000059],"United States: Unalaska, Alaska",field,00:05 mm:ss,00:09 mm:ss,,"53.90844, -166.43156",,,,,4 C,slide hammer corer 7.5X30 cm,1,1 core,Andisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,13.2 C,0.423 m3/m3,,,,,,,,,,,,,,,,,,
61273_1_B,,,47 mS/cm,2024-08-02,09:12:00 hh:mm:ss,tundra,local native plants,0-30 cm,Tundra,54.5592 m,subpolar biome [ENVO:01001834],__coast [ENVO:01000687],surface soil [ENVO:02000059],"United States: Unalaska, Alaska",field,00:05 mm:ss,00:09 mm:ss,,"53.90844, -166.43156",,,,,4 C,slide hammer corer 7.5X30 cm,1,1 core,Andisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,11.6 C,0.403 m3/m3,,,,,,,,,,,,,,,,,,
61273_1_C1,,,53 mS/cm,2024-07-30,11:22:00 hh:mm:ss,tundra,local native plants,0-10 cm,Tundra,54.5592 m,subpolar biome [ENVO:01001834],__coast [ENVO:01000687],surface soil [ENVO:02000059],"United States: Unalaska, Alaska",field,00:05 mm:ss,00:09 mm:ss,,"53.90844, -166.43156",,,,,4 C,hand collected 5X10 cm,1,1 core,Andisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,13.2 C,0.423 m3/m3,,,,,,,,,,,,,,,,,,
61273_1_C2,,,53 mS/cm,2024-07-30,11:22:00 hh:mm:ss,tundra,local native plants,0-10 cm,Tundra,54.5592 m,subpolar biome [ENVO:01001834],__coast [ENVO:01000687],surface soil [ENVO:02000059],"United States: Unalaska, Alaska",field,00:05 mm:ss,00:09 mm:ss,,"53.90844, -166.43156",,,,,4 C,hand collected 5X10 cm,1,1 core,Andisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,13.2 C,0.423 m3/m3,,,,,,,,,,,,,,,,,,
61273_1_C3,,,53 mS/cm,2024-07-30,11:22:00 hh:mm:ss,tundra,local native plants,0-10 cm,Tundra,54.5592 m,subpolar biome [ENVO:01001834],__coast [ENVO:01000687],surface soil [ENVO:02000059],"United States: Unalaska, Alaska",field,00:05 mm:ss,00:09 mm:ss,,"53.90844, -166.43156",,,,,4 C,hand collected 5X10 cm,1,1 core,Andisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,13.2 C,0.423 m3/m3,,,,,,,,,,,,,,,,,,
61273_1_C4,,,53 mS/cm,2024-07-30,11:22:00 hh:mm:ss,tundra,local native plants,0-10 cm,Tundra,54.5592 m,subpolar biome [ENVO:01001834],__coast [ENVO:01000687],surface soil [ENVO:02000059],"United States: Unalaska, Alaska",field,00:05 mm:ss,00:09 mm:ss,,"53.90844, -166.43156",,,,,4 C,hand collected 5X10 cm,1,1 core,Andisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,13.2 C,0.423 m3/m3,,,,,,,,,,,,,,,,,,
61273_2_A,,,52 mS/cm,2024-07-29,19:24:00 hh:mm:ss,tundra,local native plants,0-30 cm,Tundra,97.2312 m,subpolar biome [ENVO:01001834],__coast [ENVO:01000687],surface soil [ENVO:02000059],"United States: Unalaska, Alaska",field,00:08 mm:ss,00:01 mm:ss,,"53.83967, -166.55765",,,,,4 C,slide hammer corer 7.5X30 cm,2,1 core,Andisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,16.6 C,0.455 m3/m3,,,,,,,,,,,,,,,,,,
61273_2_B,,,53 mS/cm,2024-08-01,14:04:00 hh:mm:ss,tundra,local native plants,0-30 cm,Tundra,97.2312 m,subpolar biome [ENVO:01001834],__coast [ENVO:01000687],surface soil [ENVO:02000059],"United States: Unalaska, Alaska",field,00:08 mm:ss,00:01 mm:ss,,"53.83967, -166.55765",,,,,4 C,slide hammer corer 7.5X30 cm,2,1 core,Andisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,15.8 C,0.417 m3/m3,,,,,,,,,,,,,,,,,,
61273_2_C1,,,52 mS/cm,2024-07-29,19:24:00 hh:mm:ss,tundra,local native plants,0-10 cm,Tundra,97.2312 m,subpolar biome [ENVO:01001834],__coast [ENVO:01000687],surface soil [ENVO:02000059],"United States: Unalaska, Alaska",field,00:08 mm:ss,00:01 mm:ss,,"53.83967, -166.55765",,,,,4 C,hand collected 5X10 cm,2,1 core,Andisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,16.6 C,0.455 m3/m3,,,,,,,,,,,,,,,,,,
61273_2_C2,,,52 mS/cm,2024-07-29,19:24:00 hh:mm:ss,tundra,local native plants,0-10 cm,Tundra,97.2312 m,subpolar biome [ENVO:01001834],__coast [ENVO:01000687],surface soil [ENVO:02000059],"United States: Unalaska, Alaska",field,00:08 mm:ss,00:01 mm:ss,,"53.83967, -166.55765",,,,,4 C,hand collected 5X10 cm,2,1 core,Andisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,16.6 C,0.455 m3/m3,,,,,,,,,,,,,,,,,,
61273_2_C3,,,52 mS/cm,2024-07-29,19:24:00 hh:mm:ss,tundra,local native plants,0-10 cm,Tundra,97.2312 m,subpolar biome [ENVO:01001834],__coast [ENVO:01000687],surface soil [ENVO:02000059],"United States: Unalaska, Alaska",field,00:08 mm:ss,00:01 mm:ss,,"53.83967, -166.55765",,,,,4 C,hand collected 5X10 cm,2,1 core,Andisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,16.6 C,0.455 m3/m3,,,,,,,,,,,,,,,,,,
61273_2_C4,,,52 mS/cm,2024-07-29,19:24:00 hh:mm:ss,tundra,local native plants,0-10 cm,Tundra,97.2312 m,subpolar biome [ENVO:01001834],__coast [ENVO:01000687],surface soil [ENVO:02000059],"United States: Unalaska, Alaska",field,00:08 mm:ss,00:01 mm:ss,,"53.83967, -166.55765",,,,,4 C,hand collected 5X10 cm,2,1 core,Andisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,16.6 C,0.455 m3/m3,,,,,,,,,,,,,,,,,,
61273_3_A,,,43 mS/cm,2024-07-29,15:26:00 hh:mm:ss,tundra,local native plants,0-30 cm,Tundra,124.968 m,subpolar biome [ENVO:01001834],__coast [ENVO:01000687],surface soil [ENVO:02000059],"United States: Unalaska, Alaska",field,00:02 mm:ss,00:02 mm:ss,,"53.83826, -166.55452",,,,,4 C,slide hammer corer 7.5X30 cm,3,1 core,Andisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,17.0 C,0.340 m3/m3,,,,,,,,,,,,,,,,,,
61273_3_B,,,31 mS/cm,2024-08-01,13:30:00 hh:mm:ss,tundra,local native plants,0-30 cm,Tundra,124.968 m,subpolar biome [ENVO:01001834],__coast [ENVO:01000687],surface soil [ENVO:02000059],"United States: Unalaska, Alaska",field,00:02 mm:ss,00:02 mm:ss,,"53.83826, -166.55452",,,,,4 C,slide hammer corer 7.5X30 cm,3,1 core,Andisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,15.0 C,0.311 m3/m3,,,,,,,,,,,,,,,,,,
61273_3_C1,,,43 mS/cm,2024-07-29,15:26:00 hh:mm:ss,tundra,local native plants,0-10 cm,Tundra,124.968 m,subpolar biome [ENVO:01001834],__coast [ENVO:01000687],surface soil [ENVO:02000059],"United States: Unalaska, Alaska",field,00:02 mm:ss,00:02 mm:ss,,"53.83826, -166.55452",,,,,4 C,hand collected 5X10 cm,3,1 core,Andisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,17.0 C,0.340 m3/m3,,,,,,,,,,,,,,,,,,
61273_3_C2,,,43 mS/cm,2024-07-29,15:26:00 hh:mm:ss,tundra,local native plants,0-10 cm,Tundra,124.968 m,subpolar biome [ENVO:01001834],__coast [ENVO:01000687],surface soil [ENVO:02000059],"United States: Unalaska, Alaska",field,00:02 mm:ss,00:02 mm:ss,,"53.83826, -166.55452",,,,,4 C,hand collected 5X10 cm,3,1 core,Andisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,17.0 C,0.340 m3/m3,,,,,,,,,,,,,,,,,,
61273_3_C3,,,43 mS/cm,2024-07-29,15:26:00 hh:mm:ss,tundra,local native plants,0-10 cm,Tundra,124.968 m,subpolar biome [ENVO:01001834],__coast [ENVO:01000687],surface soil [ENVO:02000059],"United States: Unalaska, Alaska",field,00:02 mm:ss,00:02 mm:ss,,"53.83826, -166.55452",,,,,4 C,hand collected 5X10 cm,3,1 core,Andisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,17.0 C,0.340 m3/m3,,,,,,,,,,,,,,,,,,
61273_3_C4,,,43 mS/cm,2024-07-29,15:26:00 hh:mm:ss,tundra,local native plants,0-10 cm,Tundra,124.968 m,subpolar biome [ENVO:01001834],__coast [ENVO:01000687],surface soil [ENVO:02000059],"United States: Unalaska, Alaska",field,00:02 mm:ss,00:02 mm:ss,,"53.83826, -166.55452",,,,,4 C,hand collected 5X10 cm,3,1 core,Andisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,17.0 C,0.340 m3/m3,,,,,,,,,,,,,,,,,,
61273_4_A,,,64 mS/cm,2024-07-28,10:07:00 hh:mm:ss,tundra,local native plants,0-30 cm,Tundra,63.0936 m,subpolar biome [ENVO:01001834],__coast [ENVO:01000687],surface soil [ENVO:02000059],"United States: Unalaska, Alaska",field,00:27 mm:ss,00:39 mm:ss,,"53.84339, -166.50493",,,,,4 C,slide hammer corer 7.5X30 cm,4,1 core,Andisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,17.1 C,0.523 m3/m3,,,,,,,,,,,,,,,,,,
61273_4_B,,,47 mS/cm,2024-08-01,12:03:00 hh:mm:ss,tundra,local native plants,0-30 cm,Tundra,63.0936 m,subpolar biome [ENVO:01001834],__coast [ENVO:01000687],surface soil [ENVO:02000059],"United States: Unalaska, Alaska",field,00:27 mm:ss,00:39 mm:ss,,"53.84339, -166.50493",,,,,4 C,slide hammer corer 7.5X30 cm,4,1 core,Andisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,13.3 C,0.467 m3/m3,,,,,,,,,,,,,,,,,,
61273_4_C1,,,64 mS/cm,2024-07-28,10:07:00 hh:mm:ss,tundra,local native plants,0-10 cm,Tundra,63.0936 m,subpolar biome [ENVO:01001834],__coast [ENVO:01000687],surface soil [ENVO:02000059],"United States: Unalaska, Alaska",field,00:27 mm:ss,00:39 mm:ss,,"53.84339, -166.50493",,,,,4 C,hand collected 5X10 cm,4,1 core,Andisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,17.1 C,0.523 m3/m3,,,,,,,,,,,,,,,,,,
61273_4_C2,,,64 mS/cm,2024-07-28,10:07:00 hh:mm:ss,tundra,local native plants,0-10 cm,Tundra,63.0936 m,subpolar biome [ENVO:01001834],__coast [ENVO:01000687],surface soil [ENVO:02000059],"United States: Unalaska, Alaska",field,00:27 mm:ss,00:39 mm:ss,,"53.84339, -166.50493",,,,,4 C,hand collected 5X10 cm,4,1 core,Andisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,17.1 C,0.523 m3/m3,,,,,,,,,,,,,,,,,,
61273_4_C3,,,64 mS/cm,2024-07-28,10:07:00 hh:mm:ss,tundra,local native plants,0-10 cm,Tundra,63.0936 m,subpolar biome [ENVO:01001834],__coast [ENVO:01000687],surface soil [ENVO:02000059],"United States: Unalaska, Alaska",field,00:27 mm:ss,00:39 mm:ss,,"53.84339, -166.50493",,,,,4 C,hand collected 5X10 cm,4,1 core,Andisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,17.1 C,0.523 m3/m3,,,,,,,,,,,,,,,,,,
